time,source,target,relationship
2024-11-10 01:00:00+00:00,-7284156801179521563,ID5*6fOEbb2Gml6plQ24wUCQeQ7Hy5-92STAOpNZZMu29qDXUgNmv72odGHN7bppNAtc,Household-User
2024-11-10 01:00:00+00:00,-7284156801179521563,ID5*76VnmLvQeauvw-5NxxZzjAiRKGq7j8c1PMW6kc3gFVXXUmpk32Q4OnBN5nIHqEHg,Household-User
2024-11-10 01:00:00+00:00,-7284156801179521563,ID5*SaVFtB3QW4cJw8xhYRZRoK6RCkYdj-UZmsWYvWvgN3nXUm0JgHYIvaxHymOnN9FP,Household-User
2024-11-09 23:00:00+00:00,-3208719036377513100,ID5*e_jW6AXEOTE5jlhaGBPoCJYl9lp8hX5aY2yaZ4hF1unXUnSxvZObVdjggNBE-ZrK,Household-User
2024-11-09 23:00:00+00:00,-3208719036377513100,ID5*yxr3nLUmGEWJbHkuqPHJfCbH1y7MZ18u0467Ezin953XUvn7bq3ieMwizREtCulS,Household-User
2024-11-09 23:00:00+00:00,-3208719036377513100,ID5*1wuKw9BxX9gh7VztrKXcNx-btMFRI4N2v3du5T1VIJDXUhN3pd6ierO80CPuAnKY,Household-User
2024-11-09 23:00:00+00:00,-3208719036377513100,ID5*g5FhW4TrtEB1d7d1-D83r0sBX1kFuWju6-2FfWnPywjXUsxfVoJVpzp3s1_bAOo_,Household-User
2024-11-10 23:00:00+00:00,-3361710002573529310,ID5*wGCWLyTseXAi5kg28Y7DWXa5xS0NCj0bdeHM2d4nQK3XUlCirXH1WD3aJ-EntI3L,Household-User
2024-11-10 23:00:00+00:00,-3361710002573529310,ID5*MUz5qdXAFvbTyiewAKKs34eVqqv8JlKdhM2jXy8LLyvW_aE0GySHYvlySfZ8ZhAF,Household-User
2024-11-10 20:00:00+00:00,-3094382982084970463,ID5*GbkuTQt7jzWXb6JhZxCv_px8WY8W82esEg1KbI3odyvSrqm40deOkkAIeN9mGBB7,Household-User
2024-11-10 16:00:00+00:00,-4368665394761352105,ID5*aPa2WiZyirNqUG5FVf2U7vigi3g6Kw5rhdzAFKPoxHLV_e9O25GL6LFKB2EYPWyX,Household-User
2024-11-10 16:00:00+00:00,-4368665394761352105,ID5*YTv41x8a9C1mXSYKLv93ai1RrRwDV_xKo7FjPPrdO4vUmK6CnC8ELnRKm6P1p77q,Household-User
2024-11-10 16:00:00+00:00,-4368665394761352105,ID5*tWKJn8tDhWWyBFdC-qYGIvkI3FTXDo0Cd-gSdC6ESsPXUrgMp5WuuXEsqyriMS_V,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*NICDtvCmKdS3Z0X9LXb8vKXPib450ojdOw-1BhvOto_XUnB3MmZMP9xAlRg0P8aH,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*cVZgRbVwyifysaYOaKAfT-AZak18BGsuftlW9V4YVXzW_UxQPMZg0E8Yw3kAausI,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*NOkgH2XLCXGTr_G6QCGL-7lnuk3fyLiWpYI5sr8ydzfTUNYUukkhNOtksNLcL4VU,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*SCpijQIAEnmk3Li6fyZcVvf0oKY4ZY7ySB1EIikY2abXUgKkJIafsvE7Zo19foU2,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*gH4-mMpUTmxsiOSvt3IAQz-g_LPwMdLngEkYN-FMhbPXUlIdSlhCEORBTdgh8zIC,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*TOGFcAbL9YSgF19He-27q_M_R1s8rmkPTNaj3y3TPlvXUpmx_2HNMJXdGIBnn0q1,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*7ERkUaZuFKUAsr5m20hailOapnqcC4gu7HNC_o1233rXUldHsftz2DlKUWvi6e9U,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*YkFXVyhrJ6OOt41gVU1pjN2flXwSDrsoYnZx-ANz7HzXUnvU9zQ-n6bXmzCbY5X9,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*672q4KGX2hQHS3DX3LGUO1RjaMub8kaf64qMT4qPEcvXUgJT8QpwVppHXKtRG2kM,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*KLdrV2KdG6PEQbFgH7tVjJdpqXxY-IcoKIBN-EmF0HzXUppmL73UgqJREwepw8nf,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*WmyRaxBG4Z-2mktcbWCvsOWyU0AqI30UWlu3xDteKkDVp7X7Ou6uyBDa2OSKuJbr,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*CMKDzULo8znkNFn6P869FrccQeZ4jW-yCPWlYmnwOObXUkAUgg60ptb2U4MhdoB6,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*qZRBK-O-Md9FYpscnph_8BZKgwDZ261UqaNnhMim-gDXUkFBCdjH7MvQax4JAlv9,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*9vs_ev6keWVfHeYaq_ORC6fRNbEYWuJ4LfZn6tpmlD3XUgXYGAUReGMX-2MuIW51,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*AI8CqgjQRLWpadvKXYes21GlCGHuLt-o24JaOiwSqe3XUij6hQF_vH3u1tjWGoz6,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*JCzgNSxzpiqNyjlVeSRORHUG6v7KjT03_yG4pQixS3LXUng61hSTlJzrILjqTtDA,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*_yavTPd56VNWwHYsoi4BPa4MpYcRh3JOJCv33NO7BAvWU9iDn8bL3tAZqKcE4lJh,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*TKfAUkT4hk3lQRkyEa9uIx2NypmiBh1Ql6qYwmA6axXXUqNlnLXLtOTTtW9gMKys,Household-User
2024-11-12 00:00:00+00:00,-7558899766276875862,ID5*Zid6h254PJjPwaPnOy_U9jcNcEyIhqeFvSoiF0q60cDW_UP7b7ZvinGYJul9at8V,Household-User
