time,source,target,relationship
2024-11-14 02:00:00+00:00,-1058664182085231651,ID5*uG6kBQn_NdlMYX058QWWNf9Es34oOTOaJXE3Np2chEjY-tPNC-b6vbdnQ1ssjXHU,Household-User
2024-11-14 02:00:00+00:00,-1058664182085231651,ID5*RMVMwPVU3RywypX8Da5-8APvW7vUkttf2drf82E3bI3Yp5qM9ba7p6J7vKs5fOZy,Household-User
2024-11-14 02:00:00+00:00,-1058664182085231651,ID5*0V9W0GDOxwwlUI_smDRk4JZ1QatBCMFPTEDF4_Stdp3Yp6tGzuvOGJaCtBwNY9PX,Household-User
2024-11-14 02:00:00+00:00,-1058664182085231651,ID5*GZWYwt8gdFrlA03bdw9-qTQAliDrFJl1VIYlLianIIHYpxt8VzFO-YpUmo5GoYhn,Household-User
2024-11-14 02:00:00+00:00,1655598602283238750,ID5*hnsKSqCpwS-kbYJxr1p-QkE_h1HXf9B9ciQnSzL_VXHYVLr-LM-utJwIVwOvrKxG,Household-User
2024-11-14 02:00:00+00:00,1655598602283238750,ID5*5sYS58AU2YLE0Jrcz-dm7yGCn_y3wsjQEpk_5lJCTdzX_-gXQpCCn-EgcR2xvu1F,Household-User
2024-11-14 02:00:00+00:00,1655598602283238750,ID5*qyRxDhbB0ewfwqGTjjWtel0RSlXk-KCOOeZNDQh_cgbYp_qmtqKNYWoQ632oPgqz,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*QkIHV2hSSs8htIRUFkxYyv8_BjUQx0KNA0-UfIX-5rbYpzb1esCeyLS5stLIYshk,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*q6riXoG6r8bIXGFd_6S9wxbX4zz5L6eE6qdxdWwWA7_XqLVJciCfKaJoKSRj6inO,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*DPZHHpuWqGODAM0tR_AKnObN0cySR9Dq5SodKWBKXsfYp99PQbFf7RyojHgxtLNl,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*FLmN5IPZYpmbTwfXX7_AZv6CGzaKCBoQ_WXX03gFlD3Yp8fKN7tzgPEsnq2ipzBa,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*eu2M2e2NY6T1GwbqMevBW5DWGgvkXBstkzHW7hZRlQDW_YA3iGpJpBCmsD3rZG9L,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*QOkmndeJyeDPH6yuC-9rH6rSsE_eWLFpqTV8qixVP0TH7oIKfZm8aW1x47Uq1RJ0,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*mWX0ww4FG74Wk37w0mO5QXNeYhEH1GM3cLmu9PXZ7RrYp4N-1k0sHj0G5lEsNKk4,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*B4vOhsRqrl3zPRV0cIgXmeQeg3TD9gZ_LPZXfbTSrcfYVBD6DgOnG-sG9mUS6sB9,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*Cp2q4Ml8yjv-K3ESfZ5z_-kI5xLO4GIZIeAzG7nEyaHYVLcEsL5BvN1QOqJVtsZ5,Household-User
2024-11-14 02:00:00+00:00,-4242151717721482568,ID5*VxS85ZT13D6jomcXIBdl-rSB8ReTaXQcfGklHuRN36TYVLmqBnHOTKDrKkt0xF6e,Household-User
2024-11-14 02:00:00+00:00,7111556174177318667,ID5*0doABzx7-QS_HNoO68fnyDO1TdW-CVeWWvnBQcGkprrX_14IrU_US_Rx0EqfQALq,Household-User
2024-11-14 02:00:00+00:00,7111556174177318667,ID5*rf-3L0BeTizDOW0ml-JQ4E-Q-v3CLOC-Jtx2ab2BEZLYVIa7kr5efbaliA58KMo2,Household-User
2024-11-14 02:00:00+00:00,7111556174177318667,ID5*hKDKTmkBM03qZhBHvr0tgWbPh5zrc53fD4MLCJTebPPY-qdaBF6P5WWiEzGGlelm,Household-User
2024-11-14 02:00:00+00:00,7111556174177318667,ID5*BQ3I2uisMdlryxLTPxAvFedihQhq3p9Lji4JnBVzbmfYpwJIAP-KIjiTrR5QVtrA,Household-User
2024-11-14 02:00:00+00:00,7111556174177318667,ID5*pmOo4EvCUePIpXLpnH5PL0QM5TLJsP9xLUBpprYdDl3Yp4PEBQMbasg96sc6rnZG,Household-User
2024-11-14 02:00:00+00:00,1620460526505753057,ID5*XljmJxYM7xs6ZW4uIMnaDRCiKwUJhrRvktYOmmSxpUXYp4EYE7I1Q3bWhSLAuTto,Household-User
2024-11-14 02:00:00+00:00,5592449140500626184,ID5*mhrKPKBjPOtvx0FA8R_tS8Zymp66hrRrniASC-m3xnbYp7Nl5cs2iAHf6N_c1npI,Household-User
2024-11-14 02:00:00+00:00,5592449140500626184,ID5*FDy_2mDb6G1zOj6UDZTn9D8AzIM5ch7CnrR56a2lpkTY-ksXqbJeTHBlWrwHgOni,Household-User
2024-11-14 02:00:00+00:00,6439431030752228735,ID5*6E4Zd8wxJ6PpuJq07K4qCIly5bwxTgrzbk4OhjhJLf_YpwSbc3uB3jDdozIy74zH,Household-User
2024-11-14 02:00:00+00:00,-7678992248823229903,ID5*IbZY8d6MKitSq46GYt6p3IP6Tzil55C_S9bqn9UkxZzYp4q9o9S282Vr9hb3f2cW,Household-User
2024-11-14 02:00:00+00:00,-7678992248823229903,ID5*xiGAmh64ri0hBwWF5-ZJFgXSt0F55EdLOX31ySrXB_fYVHHrfOAU499b230RmqLD,Household-User
2024-11-14 02:00:00+00:00,-7678992248823229903,ID5*cb75SQqREgOfo3RJOH6BftM4NOvQQtd58c1SFHSZGHLX_31m-6PV7booKrnvjFBR,Household-User
2024-11-14 02:00:00+00:00,-7678992248823229903,ID5*IfPKAlrcIUjP7kcCaDOyNYN1B6CAD-QyoYBhXyTUKznYp_oA1I2It7lX4ZB7KBII,Household-User
2024-11-14 02:00:00+00:00,-7678992248823229903,ID5*lG8Z9e9A8r96cpT13a9hwjbp1Fc1kzfFFByyqJFI-M7X_zTXTmcy-U45h-OLfwOD,Household-User
2024-11-14 02:00:00+00:00,-7678992248823229903,ID5*R1qbKgRZWLpxXBxKXKkgKmVgVBF3ACt2veIEAf098CHYVD2LDaNFQTdEqHmS5VIB,Household-User
2024-11-14 02:00:00+00:00,-7678992248823229903,ID5*tZi7GPabeIiDnjx4rmsAGJeidCOFwgtETyAkMw__0BPX_xgubiG1EOrOg8mmY3ao,Household-User
2024-11-14 02:00:00+00:00,-8041969178959814094,ID5*rXWs5WhB93JLzHtQ1y7BDmKZZjff7Y5Iuuh-eD6f-5DYp4s6wISP25CCMpcVm0Lg,Household-User
2024-11-14 02:00:00+00:00,-2808303172969248511,ID5*1xi5l40VNtr7vmqlkCtfH-As-KUU5jaXbQADM91rxo3Yp2sl4rJXZJDcrFZfr3SI,Household-User
2024-11-14 02:00:00+00:00,1117664147517063203,ID5*Ztib-8c9H_wSXhy6LV7wJ-OdLem9b211XmL-UR1KOpLYp-yR-LNHv0qMfy_iWcqH,Household-User
2024-11-14 02:00:00+00:00,-2524952900682285995,ID5*uxs3S77VcYad3eyz1bEDyRGwk1k3xgVzw7gWzPJv0gLYVO1UM4T88loDFQHv3UPV,Household-User
2024-11-14 02:00:00+00:00,2186570720813503818,ID5*yq74QHrnM0XGGCSYhIEuQyNiU4IrVtiR6pNXHvlMNsnY-jg1GrOCgPUpyGWcAtao,Household-User
2024-11-14 02:00:00+00:00,-1312916127930714251,ID5*eBIgRKnjx3T9a6ISHUETsU5pJUaYthsBpD4KAVeQMKjYVKzGK2ufpih7XM2KYsZE,Household-User
2024-11-14 02:00:00+00:00,-5840829034161456245,ID5*V1X3yQAapmtUQ3W-CyNfLTbevYt_23UJLqjfTTBSQ2nYp9pvmcbhVsFdur2_Avts,Household-User
2024-11-14 02:00:00+00:00,-5840829034161456245,ID5*Dz6zfVhx4t8MKDEKU0gbmW61-T8nsDG9dsOb-Wg5B93XqIf5lGjiJ69-s0D_epQ6,Household-User
2024-11-14 02:00:00+00:00,-3165351179692845989,ID5*mAit3xhiO0jVsXDZl-CWNQv4tW1QeljACiPoQN0_N-vY-tAIqXGNcDOyJG9gXeVo,Household-User
2024-11-14 02:00:00+00:00,-3165351179692845989,ID5*PRDrzb16fVpwqTbLMvjQJ67g83_1Yh7SrzuuUngncfnY-nXVAHuGlbHfHTFx9QiO,Household-User
2024-11-14 02:00:00+00:00,-3165351179692845989,ID5*GpVoepr__u1XLLV8FX1TkIllcMjS551liL4t5V-i8k7X_92tkVq5AuMHnJRRQEnL,Household-User
2024-11-14 02:00:00+00:00,-399167062381169057,ID5*JHzIkImAY09NsxeTSdHDIiPIqVJkk-Jju_OublU0gLjYVCWpil4BdpplDLKmJEw-,Household-User
2024-11-14 02:00:00+00:00,-399167062381169057,ID5*F5AembpstUZ-X8Gaej0VKxAkf1tXfzRqiB94Z2bYVrHX_x45LNpYV8XGhPgwlIEd,Household-User
2024-11-14 02:00:00+00:00,-399167062381169057,ID5*NHQJNpmIouldu9Y1WdkChDPAaPR0myPFq_tvyEU8QR7YVMobX8JAM1uXFhGjln_r,Household-User
2024-11-14 02:00:00+00:00,-399167062381169057,ID5*cyO6fN7fEaMa7GV_Ho6xznSX274zzJCP7KzcggJr8lTYVC57JwWKVW3CxFPCTrgW,Household-User
2024-11-14 02:00:00+00:00,-399167062381169057,ID5*zPMFM2EPruylPNowoV4OgctHZPGMHC_AU3xjzb27TRvYp4VCCkLnKD2QleF6saVZ,Household-User
2024-11-14 02:00:00+00:00,-399167062381169057,ID5*3GoRc3GWuqy1pc5wsccawdvecLGchTuAQ-V3ja0iWVvY-m_EIOGt-XMByUhcBGaI,Household-User
2024-11-14 02:00:00+00:00,-399167062381169057,ID5*LrZnJoNKzPlHebglQxtslCkCBuRuWU3VsTkB2F_-Lw7Yp9YQjuAO4gFqnsnXN6CO,Household-User
2024-11-14 02:00:00+00:00,-399167062381169057,ID5*5rYbiEtKsFePecSLixsQOuECekqmWTF7eTl9dpf-U6DXqLxPpeVlTs_4FNKmKADt,Household-User
2024-11-14 02:00:00+00:00,-2065595697232842874,ID5*ya5vnTaDtN6E-OXR5D0_lyA3OeB-81QfJkSYqizjSsbXUt410hM0WTIkQz4HDiZc,Household-User
2024-11-14 02:00:00+00:00,-2065595697232842874,ID5*oCPB1F8OGpftdUuYjbCR3km6l6kXfvpWT8k240Vu5I_YVACtoeidPKrglGdHHxh-,Household-User
2024-11-14 02:00:00+00:00,3515783290348814714,ID5*mi0lU13zqyGE66vS2y-JLN9y4iHeUQ6vFRJaX6qOkOrYVKApRbcToIeXV53p4zz6,Household-User
2024-11-14 02:00:00+00:00,-3737946000351272696,ID5*kDZAbw7WIfwdIMfa-jE9Gca3TzRQOAXDKEk4649-olrYVJ8dNoTzGBo7RTjFc9be,Household-User
2024-11-14 02:00:00+00:00,2183251407325131670,ID5*iV6cKzLoSOXl4RxCzXS8yLyfWfkvm8PyE559_IFO8TXY-rVmQRmRT5T63ZkD_zxn,Household-User
2024-11-14 02:00:00+00:00,-651452691845188746,ID5*hk_ec8PjzjVFKVPjkU5NoS-mF8EHxcGgpWju8uSXKpfYp_SWb2EH6_dW5IRvvOgt,Household-User
2024-11-14 02:00:00+00:00,-651452691845188746,ID5*5fb0JaBa5GMmkHm18vdn90wfPZdkfOv2xtHEpIcuAMHVURnsrjkyqavBmOgVbqk-,Household-User
2024-11-14 02:00:00+00:00,-7746742178349282720,ID5*gEWuXd--G_kKIyt3kXLKv6kQnR_G0HqzgkkNSXliE8vYVOjK54ODh0zA9j-87Ns2,Household-User
2024-11-14 02:00:00+00:00,-7746742178349282720,ID5*v5D4NuBrTZI19n0crqec1JbFy3T5BSzYvZxbIka3RaDUmH9uZ9tkrzawEWNz2SS4,Household-User
2024-11-14 02:00:00+00:00,7483423912237993365,ID5*IA1CDtGsU6r0S8_VUPOaendIZ8wqWzTJLARLlo6W-LbYVL3xJgS_jBHNL6_UaulE,Household-User
2024-11-14 02:00:00+00:00,-3472601547249577818,ID5*OUgM00XPtoIVLohHCMjMRlH9JMjZWy-XXSRyNNSwGHjXqGLJW7lDtqMyMPeOFJcd,Household-User
2024-11-14 02:00:00+00:00,-3472601547249577818,ID5*EovF4G4Mf7E-7UF0IwsFdXo-7fvymOakdue7B_9z0UvYp6E64yqD3rl7-edtILxz,Household-User
2024-11-14 02:00:00+00:00,7080740963163253904,ID5*L_dRwREYovZNbtf9HbpHIela6BhMDxNQ3WBCMb5kAoXYVIIV-l00R-uvD1P-q3J6,Household-User
2024-11-14 02:00:00+00:00,-4975606679442180484,ID5*LkPfqgnNRlWu5VbUQMhJWbiLHmjMIWhnr82JQK_Sk2LYVPoE1tLI99wuoLjGPXQX,Household-User
2024-11-14 02:00:00+00:00,3097603853464093518,ID5*qOPmr86ueiWe5TTzxl2WnqkPJiZrR-i7r6bEC0gblO7YVBoOV5S8tvQ3thlkDVgG,Household-User
2024-11-14 02:00:00+00:00,3097603853464093518,ID5*ZIcQgALKjApSgcLcCjlgsWVr0AmnIx6UY8IyJIR_YsHYp_I3nVxLNFrPFLRb1vLp,Household-User
2024-11-14 02:00:00+00:00,3097603853464093518,ID5*8sXMopSIUCjEwx7-nHu8k_MpDCsxYcK29YDuBhI9vuPYVCAwYl1smgZ3hEcY-Fm_,Household-User
2024-11-14 02:00:00+00:00,3097603853464093518,ID5*Pi59U1hj4dkIKK8PUJANYj_Cvdr9inNHOWtf997WDxLX__aJu5nIZHtSPz6q61H2,Household-User
2024-11-14 02:00:00+00:00,7409228674280678270,ID5*Wwc7B3JOba9JYbx8PbSsW-9PsrwPyvSYGUcLPygiSnnYVKysrQrfg9PeFkIix4Rn,Household-User
2024-11-14 02:00:00+00:00,7409228674280678270,ID5*3NIABfWbVq3OtId-umGXWWiaib6IH8-anpIwPa_3cXvYVIfeUr2XkZhi9komvDSs,Household-User
2024-11-14 02:00:00+00:00,7409228674280678270,ID5*7467V8bH7f_96DwsiT0sC1vGMuy7Q3TIrc6Lb5yryinXUs7xFQs_XJjOHIChgLYO,Household-User
2024-11-14 02:00:00+00:00,7409228674280678270,ID5*_LN0uNX6IhDu1fPDmgDj5Ej7_QOofrsnvvNEgI-WBcbYVIz6LHRIgFWJNoIAQrUt,Household-User
2024-11-14 02:00:00+00:00,7409228674280678270,ID5*tL7lmJ33szCm2GLj0g1yxAD2bCPgcyoH9v7VoMeblObX_5dftp2EtdCvP3kWyc5J,Household-User
2024-11-14 02:00:00+00:00,7409228674280678270,ID5*V8XilX6MtD1Fo2XuMXZ1yeONay4DCC0KFYXSrSTgk-vYVLiwIS-vNI3AGjUl3s8R,Household-User
2024-11-14 02:00:00+00:00,7409228674280678270,ID5*8_PneNq6sdDhlWADlUBwJEe7bsOnPijnsbPXQIDWlgbYp6STvQagSP7wMmK9w53l,Household-User
2024-11-14 02:00:00+00:00,61067541397599620,ID5*H3Kfa_h5uw7I1EnxCH4PE5j_HKD4Mv8chbm_ZlpzFrzYp_s2eiSbOWIVMlmOklJv,Household-User
2024-11-14 02:00:00+00:00,61067541397599620,ID5*aoOR5I2ItYG9JUd-fY8BnO0OEi-Nw_GT8Eix6S-CGDPYpzrWqEjI7eKqcXwbYosz,Household-User
2024-11-14 02:00:00+00:00,4756070908170015172,ID5*5LnSx0tb5FY9oAOh_hMkkYo86Pyn9xm0Wf1BYjp4bcjYp9I1BpnxQZZFDZmDXGVZ,Household-User
2024-11-14 02:00:00+00:00,4001440471503295347,ID5*g06c4Hb8N34cqBTG0kJdA7lBt9tK7BDHu5fDTz4L4pvYpwF0xiswZ_p2OLLNHXH9,Household-User
2024-11-14 02:00:00+00:00,6800088700608924997,ID5*8QIPBDboX0BlhNfzw3KySIL6lQZMxHf_1hljEPIzZObX_8JmMWVTh9zQ4JjCtuzg,Household-User
2024-11-14 02:00:00+00:00,5302159550799144874,ID5*Nu8pkF4HiGHoWfK5YeWrJ3HPzYkp5PYiGeu5LKL4Jd7Ypw6-gS0_ZZWDNrjPXsZS,Household-User
2024-11-14 02:00:00+00:00,2862925911872145771,ID5*u2TsK4AKic9Wwmhjh6AgK0ANRamDf9UO0827wB7giXnYVNzOdz7ywXNSVd-1IoIt,Household-User
2024-11-14 02:00:00+00:00,2862925911872145771,ID5*We8s8mKBSRa0Sai6ZSvg8qKGhXBh9BXXMUZ7GfxrSaDYVHGSw5PGvSWln0xOnptg,Household-User
2024-11-14 02:00:00+00:00,2862925911872145771,ID5*u6SaJP9wTE3bokp10L98xCMRHd-NmxVtxsNYYHqupCTYp8pvuTQweQJa_jprTr8t,Household-User
2024-11-14 02:00:00+00:00,-6319755814201354332,ID5*YFmqJ7DpdOxZzyYDCnDhXGXwEQUiw-1gw9PpjJF121_XUpPAZm2hTVmW0yTdJQj1,Household-User
2024-11-15 03:00:00+00:00,7721296282524166043,ID5*WNPna_rs23rUvmHQRKYayFCxIrl97rjK9g5arJH9V-PaSz60GCBx9KIhY-m18CBe2Gh5uV9aD8x1BCFaOt2z4thtiXeCZZKarMQgfUw08BXYdTRUABIWGir0VB7_PqzV2Il3CKdQe87kXDk0Q6PV-NiNXkXu0ejuFJYzwN2O4U3Yl-L58pe9pK8iGS3I5q7F2JmEeEs43xQXWq5QllQAZ9id-wk3dfv2d6h69RLoKDHYn0oEj3g0wYXmqBNvjvfC,Household-User
2024-11-15 03:00:00+00:00,7721296282524166043,ID5*PbV_imerJwCcWP3rWrUC5W5V_WdZmQWeh-6Nv2WBnBHYpwYmOPx4aSEu9-PVhgi5,Household-User
2024-11-15 03:00:00+00:00,7721296282524166043,ID5*TW1y6nE2q9aiEvB-NY8zmmfCXhhHdn83mBc1tBXuj3TYVP7UWThwwFHexS-q5CCD,Household-User
2024-11-15 03:00:00+00:00,2612976325829635915,ID5*aLvacZk5Ra0nDQfOHeU3OJl-6vokVjVABrkjpJ5OTvTYVO3TdZh4gEVBVpkqEABd,Household-User
2024-11-15 03:00:00+00:00,2612976325829635915,ID5*j8jZgX5KRl3AfgQ--pY0yH4N6QrDJTaw4cogVHk9TQTYp7BXJm_dhwhudhIuOGby,Household-User
2024-11-15 03:00:00+00:00,2612976325829635915,ID5*EeT5xOBmZhheUiR7ZLoUjeAhyU9dCRb1f-YAEecRbUHX_8MG4q-DPcpSLcDjbPwl,Household-User
2024-11-15 03:00:00+00:00,1635552200919792687,ID5*qkQREC-gaPsKYpmzxd9c_AruH5JysGAQNDVL2Q-kARrXqBcQkUYX32zp1AgkWYHG,Household-User
2024-11-15 03:00:00+00:00,1635552200919792687,ID5*6rUq-W9RUxJKk6JahS5nFUofJHsyQVv5dMRwME9VOvPY-ivkUP8w73WfKrC-Hyjk,Household-User
2024-11-15 03:00:00+00:00,-2916980882847448562,ID5*3bpRuTC-1bMpBd16r2qO2Z46-tJDEAHkHPidlhyf3eTY-sYoqCYfjYPjmPak0g4e,Household-User
2024-11-15 03:00:00+00:00,-3897125100333719413,ID5*THPJArq_Mx0nnE81BMdUAGF1SNlRySy-gdCN_21LIZfYVJaAW7X_9y37egtVREif,Household-User
2024-11-15 03:00:00+00:00,-3897125100333719413,ID5*2w2Pri3BdbGw4gmZk7kSrPYLDnXGt2oSFq7LU_o1ZzvYVIwCp49RP_nOgdX5BNFW,Household-User
2024-11-15 03:00:00+00:00,-3897125100333719413,ID5*G3DOAO28NB9wn0g3U8RTAjZ2T9sGyiu81tOK_TpIJpXX_xBr19gKEfT_2WKlkl8r,Household-User
2024-11-15 03:00:00+00:00,-3897125100333719413,ID5*NWE95sOtx_lejrvRfdWg5BhnvD0o29ha-MJ5GxRZ1XPYpxatkoIoMVwTtpF7Qei3,Household-User
2024-11-15 03:00:00+00:00,598632627411526296,ID5*ejMgbtJq8rPUzvGECxz-1xWSScN09QVMRCWJgB9LUNbY-jDZm-dmIHuwAeuynDdr,Household-User
2024-11-15 03:00:00+00:00,598632627411526296,ID5*mID_1jDZLQs2fS486a8hb_chlnuWRtr0ppZWOP34j27Yp-4YwlxRvw2ICSuS9jgu,Household-User
2024-11-15 03:00:00+00:00,4322559763819901253,ID5*NwT0tZr8Ld-z8ngvTGEQ4QlUGvhIxqh3NM-ka1FXMnfYp7Db0IERsMruJr5Qjhje,Household-User
2024-11-15 03:00:00+00:00,4322559763819901253,ID5*ju9TyCMXiqIKGd9S9Yq3nLC_vYXxLQ8KjSQDFui8lQrYpxR9m3qKUpFcHQQkgzu-,Household-User
2024-11-15 03:00:00+00:00,4322559763819901253,ID5*MWs2-ZyT75O1nbpjSg7SrQ872LROqWo7MqBmJ1c48DvX_-W_D_InSpGuSp1oemaQ,Household-User
2024-11-15 03:00:00+00:00,4322559763819901253,ID5*C2Uigaad--uPk64bcADG1TU1zMx0p35DCK5yX2025EPYVMsfaV5PaKfIQM6qeMOD,Household-User
2024-11-15 03:00:00+00:00,4322559763819901253,ID5*gGeSCi2fS2AEkR6Q-wJ2Xr43fEf_pc7Ig6zC1OY0VMjX_59WSk2MkDDOmGUUPv1k,Household-User
2024-11-15 03:00:00+00:00,4322559763819901253,ID5*D7MykKJL6_qLRb4KdNbWxDHj3N1wcW5SDHhiTmng9FLYVIBC0zKQgPtIWrNFchs-,Household-User
2024-11-15 03:00:00+00:00,4322559763819901253,ID5*nYicuzBwRdEZfhAh5u1476PYcvbiSsB5nkPMZfvbWnnYVGFCNQu4fivDB9EMSxjP,Household-User
2024-11-15 03:00:00+00:00,7225154745815967251,ID5*-bhvqj7DwZL6XuMW_oKZBbv1uxhVOeWT5h9-VRvVAjDYVPQbIyu0-DCRCMtp3hqJ,Household-User
2024-11-15 03:00:00+00:00,7225154745815967251,ID5*Uy6wlGqM5kbBiGT-ayAGgBb3sNb66dCL3btcsF-3yTLYp3d0GFI6V8VlRal-LaS4,Household-User
2024-11-15 03:00:00+00:00,-1745991558469793981,ID5*xGzXGXoE-KXi6gfyrpMGdlHyX0JtuxlXNCcYktntuYXYp1So8_vpela-P_5EsCOW,Household-User
2024-11-15 03:00:00+00:00,-2863710834835020846,ID5*UGwOwVg8_hvGc4DrA4oxz2BTVGhasTZcbQq4XzErRubYpy9HdvJ9KqEvM_5BtX86,Household-User
2024-11-15 03:00:00+00:00,2539915128460599826,ID5*JVwMvRADRVPdCoo1apIjwr6R5Q84olEq1hHCcSOT73XX__aF2QozB7ursDApcKem,Household-User
2024-11-15 03:00:00+00:00,2539915128460599826,ID5*OOhjNQ23KtvAvuW9dyZMSqMlioclFj6iy6Wt-T4ngP3Y-mXHYnI2e4QPeCFF9gST,Household-User
2024-11-15 03:00:00+00:00,-2155433336249561135,ID5*U_J2kJIJR-8NhKEHOcu2XbE4y9Ig8HOYJJJXA9mWEsLYVKnng0fh0jQwmScI6745,Household-User
2024-11-15 03:00:00+00:00,-2155433336249561135,ID5*bNRHPq0vdkEyopCpBu2H844e-nwf1kI2G7RmreawI2zXqDjrcQgnhnSDR58MR-oa,Household-User
2024-11-15 03:00:00+00:00,-2155433336249561135,ID5*P-erhv4cmvlhkXwRVd5rS90tFsRM5a6OSIeKFbWDz9TYpyPdWADI3apYdi3UjjLn,Household-User
2024-11-15 03:00:00+00:00,-7842994633111331838,ID5*SHMHJcvKhxI9VYnHZqFuQ6ozgkdLwTlObyGVWQZMnxLX_5-uWRrURiDuKWi5ER01,Household-User
2024-11-15 03:00:00+00:00,-7842994633111331838,ID5*zfq09U5DNMK43DoX4yjdky-6MZfOSIqe6qgmiYPFLMLYVN5J2iQOAQAY5eoPKQrX,Household-User
2024-11-15 03:00:00+00:00,-7842994633111331838,ID5*k5ib_RAhG8rmvhUfvUrym3HYHp-QKqWWtMoJgd2nA8rX_6hWcL3RF0BYI4Bau20a,Household-User
2024-11-15 03:00:00+00:00,-7842994633111331838,ID5*W6aejtgfHrkugBBsdXT36LnmG-xYFKDlfPQM8hWZBrnYVNbljYiB2ysjI8f8C51j,Household-User
2024-11-15 03:00:00+00:00,-7842994633111331838,ID5*GSr_KZqTfx5sDHHLN_iWT_tqeksamMFCPnhtVVcVZx7X_xCBt-sumcOO54A-RJty,Household-User
2024-11-15 03:00:00+00:00,-7842994633111331838,ID5*Wl2PftnkD0kvewGcdI_mGLgdChxZ77EVfQ8dAhRiF0nYVANJwKv5KNM1aKkAjtNh,Household-User
2024-11-15 03:00:00+00:00,3573952341854455599,ID5*a-01X4Zp9szRO-EkbZzt3BbAelbriL1xYM8063BcYuTWU4m4JpGvhk3DVAi7CzGs,Household-User
2024-11-15 03:00:00+00:00,3573952341854455599,ID5*Ls-4usNLeymUGWzBKL5gOVPi97OuqjCUJe25DjV-7wHYVPeZ7cS95_eZNwIbpAZF,Household-User
2024-11-15 03:00:00+00:00,2039976014502535349,ID5*Ov7Mm7P1gbjzmBWVYN7k3VhFuykH7bQlQZmY2f9MFS7YVNGGqCE4zDhkNDTTgorE,Household-User
2024-11-15 03:00:00+00:00,2039976014502535349,ID5*FJuq_ikaeRFzZC_6aD7nm49xFDwDWRKzLBGsO0iq9srYVHMjZRv0XezYDqQqC7nz,Household-User
2024-11-15 03:00:00+00:00,2039976014502535349,ID5*DexKeYTnB1rEipN3V8xiP29XPcsw_zLHdoseO8hek8zYVPn-X6OPisSZKOtIjZ3n,Household-User
2024-11-15 03:00:00+00:00,2039976014502535349,ID5*NRvE6bwQicr8fR3nbzvsr1egs1sICLxXTnyQq_CpHVzY-lH9CMk4Gr8On4mA2FyO,Household-User
2024-11-15 03:00:00+00:00,2039976014502535349,ID5*TQe-2MQM8_uEYWfWFyeWni-8yWpwFMZmNmDqmoi1Z23Y-vqqXC67138u1txVPy1O,Household-User
2024-11-15 03:00:00+00:00,2039976014502535349,ID5*6lCLEGNbxjMjNlIesHCjVojr_KLXQ_OukTffUi_iUqXYp2Nuo6YvrKfU5OwWvsIL,Household-User
2024-11-15 03:00:00+00:00,9198244132798545237,ID5*L93ZBRFVceZuoFTYPlOWEzmRIPeGbfKCn-f6uf6SFsDY-uihHog8yEghqbTgGtUW,Household-User
2024-11-12 11:00:00+00:00,-1764904616154649900,ID5*DwouLPTOunztEOmQOtxfWzbEMS3zqGxe3PvR-MSmxfjY-kVCFRgGUR4pcAAQL2nO,Household-User
2024-11-12 11:00:00+00:00,-1764904616154649900,ID5*F10zsuyZp-L1R_QOIotCxS6TLLPr_3HAxKzMZtzx2GbSXQbAPWtcFv_9iOzHMd-H,Household-User
2024-11-12 11:00:00+00:00,-1764904616154649900,ID5*lNcYHS4WdyMB-sYh2uvjgmlYOJ_acyNJpLEpB4ouaibYVOkfC2gvz3ATwGI1BCmr,Household-User
2024-11-12 11:00:00+00:00,1794109869952233873,ID5*4JpE7Yn_B9C2lZYmkbRbfrMJcGSZMRD-BsU9OB6qnpDYpyjNhqIfYnrjyAI8RmBn,Household-User
2024-11-12 11:00:00+00:00,4978375852280513048,ID5*_V9xMZVEgVdY-aAY3sN7nAQqAEiUq_ScXTNu1OXk5YfYVO4zVfd1JQZArOj9Ehvv,Household-User
2024-11-12 11:00:00+00:00,4978375852280513048,ID5*z3UoMqdu2FRq0_kb7OkinzYAWUumga2fbxk319fOvITX__Hb7Pi9hXuLSWj1gpmD,Household-User
2024-11-12 11:00:00+00:00,4978375852280513048,ID5*iyB32OM7h74uhqbxqLx9dXJVBqHi1PJ1K0xoPZOb427Yp9Q0Rb5ppUwzy_YqotVy,Household-User
2024-11-12 11:00:00+00:00,4107593012024708855,ID5*x6o-tVFWH6pLlbMlmxksZ2mYDFc0qJgqm10hPsMLiCrY-h_qqv3-w4goC0kRhBqj,Household-User
2024-11-12 11:00:00+00:00,5872179482651660885,ID5*Y8VIbHBlIoat-sVYFP5in5IRfO6umwgGrhMFsom8fh3YVND5SFuJA0WzvwTQGwoC,Household-User
